date,hour,target1,target2
2018-02-08,22,22.381,20.7751
2018-02-08,23,20.2705,20.6825
2018-02-08,24,18.9782,21.039
2018-02-09,1,20.3531,20.4937
2018-02-09,2,19.7629,19.7128
2018-02-09,3,19.7111,20.5719
2018-02-09,4,19.8448,21.3989
2018-02-09,5,21.4561,21.5103
2018-02-09,6,22.2609,20.4072
2018-02-09,7,22.4604,23.6151
2018-02-09,8,23.0293,34.035
2018-02-09,9,25.2635,57.4478
2018-02-09,10,29.5033,30.2531
2018-02-09,11,27.3785,27.7149
2018-02-09,12,25.6415,27.5696
2018-02-09,13,24.343,27.5698
2018-02-09,14,24.3728,25.3597
2018-02-09,15,23.3304,24.2015
2018-02-09,16,23.4091,23.7637
2018-02-09,17,23.5146,23.4859
2018-02-09,18,27.3945,26.1566
2018-02-09,19,41.7407,194.8137
2018-02-09,20,33.4137,24.4778
2018-02-09,21,28.6248,24.1882
2018-02-09,22,26.5725,23.1464
2018-02-09,23,24.1831,22.2431
2018-02-09,24,21.1235,19.5716
2018-02-10,1,21.9259,20.287
2018-02-10,2,21.1092,20.4299
2018-02-10,3,21.2475,19.9144
2018-02-10,4,21.235,22.0161
2018-02-10,5,22.847,24.3758
2018-02-10,6,28.754,40.1467
2018-02-10,7,40.908,25.0166
2018-02-10,8,45.0485,25.5584
2018-02-10,9,38.7527,28.1851
2018-02-10,10,38.5434,54.379
2018-02-10,11,34.269,24.1966
2018-02-10,12,29.5372,39.6081
2018-02-10,13,25.5871,20.154
2018-02-10,14,22.8941,18.8613
2018-02-10,15,21.3113,18.5201
2018-02-10,16,20.6115,16.8693
2018-02-10,17,20.3373,21.9173
2018-02-10,18,23.9822,19.0518
2018-02-10,19,29.0337,21.0125
2018-02-10,20,23.1639,22.1131
2018-02-10,21,21.7095,18.9724
2018-02-10,22,21.199,18.0243
2018-02-10,23,18.7719,18.3315
2018-02-10,24,16.6304,18.2943
2018-02-11,1,17.143,18.6822
2018-02-11,2,17.1406,17.0116
2018-02-11,3,17.1099,17.0431
2018-02-11,4,17.1492,17.4114
2018-02-11,5,18.5109,18.3651
2018-02-11,6,22.3744,18.8256
2018-02-11,7,32.599,22.7354
2018-02-11,8,29.2465,18.4125
2018-02-11,9,25.7496,22.2694
2018-02-11,10,27.5345,19.8756
2018-02-11,11,23.1281,18.7179
2018-02-11,12,19.9534,20.7125
2018-02-11,13,18.6046,19.0644
2018-02-11,14,17.4212,18.9892
2018-02-11,15,16.2229,18.3572
2018-02-11,16,15.6681,18.2109
2018-02-11,17,15.7229,17.8497
2018-02-11,18,17.3664,18.5798
2018-02-11,19,19.3467,15.4482
2018-02-11,20,16.8799,12.2593
2018-02-11,21,15.8939,12.9521
2018-02-11,22,13.7951,11.2349
2018-02-11,23,11.6719,13.124
2018-02-11,24,9.0442,10.0626
2018-02-12,1,12.4056,9.5949
2018-02-12,2,11.8916,10.7931
2018-02-12,3,11.9595,12.8367
2018-02-12,4,11.5089,11.5766
2018-02-12,5,12.6635,15.1019
2018-02-12,6,15.986,18.3352
2018-02-12,7,25.9416,19.5468
2018-02-12,8,23.2346,19.064
2018-02-12,9,22.002,17.8441
2018-02-12,10,24.5551,19.4953
2018-02-12,11,20.1514,23.0548
2018-02-12,12,18.3083,22.0307
2018-02-12,13,18.143,18.3163
2018-02-12,14,16.9421,16.8207
2018-02-12,15,16.3954,16.5804
2018-02-12,16,15.5993,16.6671
2018-02-12,17,16.1429,18.7645
2018-02-12,18,17.4234,16.1343
2018-02-12,19,19.2202,17.6565
2018-02-12,20,17.8607,14.2489
2018-02-12,21,16.7574,18.2478
2018-02-12,22,15.421,11.7288
2018-02-12,23,13.0113,17.4321
2018-02-12,24,9.97,8.9492
2018-02-13,1,11.6619,3.0465
2018-02-13,2,10.3876,6.1515
2018-02-13,3,10.6178,4.6722
2018-02-13,4,11.5429,-2.5521
2018-02-13,5,13.1571,7.4255
2018-02-13,6,16.1608,14.0709
2018-02-13,7,20.1212,15.5447
2018-02-13,8,19.797,16.8627
2018-02-13,9,19.1512,17.7835
2018-02-13,10,19.5105,20.3405
2018-02-13,11,17.4637,18.6956
2018-02-13,12,17.1807,18.3992
2018-02-13,13,16.7852,18.5669
2018-02-13,14,16.5681,18.5299
2018-02-13,15,16.0259,16.0988
2018-02-13,16,16.4692,16.7437
2018-02-13,17,16.8705,20.8276
2018-02-13,18,20.0415,16.4205
2018-02-13,19,25.4705,15.9513
2018-02-13,20,20.1636,15.6821
2018-02-13,21,17.2264,9.8313
2018-02-13,22,14.967,11.9791
2018-02-13,23,12.2005,8.1889
2018-02-13,24,7.6446,-15.045
2018-02-14,1,8.0458,5.1033
2018-02-14,2,8.9744,0.135
2018-02-14,3,10.4734,5.186
2018-02-14,4,12.666,6.6087
2018-02-14,5,14.8673,4.2824
2018-02-14,6,19.2819,13.0093
2018-02-14,7,22.3164,12.1482
2018-02-14,8,23.8867,17.9148
2018-02-14,9,25.1565,17.923
2018-02-14,10,28.5144,18.1136
2018-02-14,11,26.8196,20.7943
2018-02-14,12,27.6696,22.3481
2018-02-14,13,27.0924,22.3009
2018-02-14,14,25.9015,28.6281
2018-02-14,15,25.0824,30.9605
2018-02-14,16,23.8542,24.9655
2018-02-14,17,22.4888,25.749
2018-02-14,18,24.0818,43.101
2018-02-14,19,27.3243,41.0237
2018-02-14,20,23.5684,45.2514
2018-02-14,21,21.0354,20.8873
2018-02-14,22,19.9264,19.4743
2018-02-14,23,17.4612,17.9636
2018-02-14,24,14.4467,19.2602
2018-02-15,1,14.8307,19.406
2018-02-15,2,12.3625,18.8396
2018-02-15,3,12.1748,17.7616
2018-02-15,4,13.2817,18.7265
2018-02-15,5,15.5895,17.9448
2018-02-15,6,17.3878,18.9712
2018-02-15,7,18.5948,15.2205
2018-02-15,8,20.0943,17.9533
2018-02-15,9,22.1023,19.7262
2018-02-15,10,23.8374,18.6214
2018-02-15,11,20.8521,20.8596
2018-02-15,12,18.8336,18.7109
2018-02-15,13,17.9328,15.844
2018-02-15,14,18.285,15.3341
2018-02-15,15,19.2894,19.8211
2018-02-15,16,20.33,91.6028
2018-02-15,17,22.7524,86.6721
2018-02-15,18,27.3516,24.6905
2018-02-15,19,36.2979,122.6583
2018-02-15,20,24.8619,37.7045
2018-02-15,21,20.2671,17.6099
2018-02-15,22,18.1885,17.0746
2018-02-15,23,15.2341,17.6354
2018-02-15,24,10.8793,14.2367
2018-02-16,1,11.8903,17.1304
2018-02-16,2,11.2212,13.0064
2018-02-16,3,10.5476,11.0567
2018-02-16,4,9.7712,11.3286
2018-02-16,5,12.233,12.4234
2018-02-16,6,11.1248,5.2944
2018-02-16,7,11.6336,5.6558
2018-02-16,8,12.6546,9.017
2018-02-16,9,14.9153,12.4306
2018-02-16,10,16.1786,8.4847
2018-02-16,11,12.3857,6.338
2018-02-16,12,11.324,7.5409
2018-02-16,13,9.9002,6.4122
2018-02-16,14,10.475,3.9889
2018-02-16,15,10.1371,3.8651
2018-02-16,16,9.9831,6.8656
2018-02-16,17,9.5977,5.0866
2018-02-16,18,10.738,13.4857
2018-02-16,19,18.9299,15.1838
2018-02-16,20,13.9865,14.733
2018-02-16,21,11.054,12.0512
2018-02-16,22,9.7287,7.983
2018-02-16,23,5.0273,9.3401
2018-02-16,24,0.6829,1.9502
2018-02-17,1,5.5657,10.5744
2018-02-17,2,6.5237,7.6608
2018-02-17,3,6.6858,5.4616
2018-02-17,4,6.893,8.934
2018-02-17,5,10.2626,7.0756
2018-02-17,6,14.6487,16.9231
2018-02-17,7,18.1247,33.802
2018-02-17,8,18.7398,32.4163
2018-02-17,9,19.7295,39.0925
2018-02-17,10,22.5551,63.9662
2018-02-17,11,20.5881,76.8138
2018-02-17,12,20.2834,41.0633
2018-02-17,13,19.5036,164.7162
2018-02-17,14,19.1025,302.777
2018-02-17,15,18.6921,101.9784
2018-02-17,16,18.5576,127.8171
2018-02-17,17,18.5473,60.2369
2018-02-17,18,20.3775,102.3931
2018-02-17,19,23.7333,45.6998
2018-02-17,20,20.0458,94.577
2018-02-17,21,18.3128,92.2345
2018-02-17,22,17.2342,19.8122
2018-02-17,23,13.7996,68.6718
2018-02-17,24,11.8557,19.8387
2018-02-18,1,12.2933,19.6004
2018-02-18,2,9.6942,20.6835
2018-02-18,3,9.2905,30.1576
2018-02-18,4,8.9621,17.4867
2018-02-18,5,11.3313,10.4374
2018-02-18,6,16.5482,44.7323
2018-02-18,7,21.8667,65.6327
2018-02-18,8,21.806,33.9569
2018-02-18,9,21.0527,36.8829
2018-02-18,10,23.3107,34.8027
2018-02-18,11,22.111,196.2325
2018-02-18,12,22.2512,58.6213
2018-02-18,13,22.6244,129.6821
2018-02-18,14,21.4093,24.1738
2018-02-18,15,19.68,45.5662
2018-02-18,16,19.6566,22.1959
2018-02-18,17,20.3579,21.3921
2018-02-18,18,23.5327,25.1874
2018-02-18,19,26.3987,22.1468
2018-02-18,20,23.3068,20.9523
2018-02-18,21,21.845,20.8006
2018-02-18,22,21.0045,22.8133
2018-02-18,23,19.0689,20.2377
2018-02-18,24,16.3375,19.6522
2018-02-19,1,22.5381,19.3847
2018-02-19,2,21.5649,18.6512
2018-02-19,3,21.1137,18.4186
2018-02-19,4,21.8399,19.419
2018-02-19,5,23.1151,20.5147
2018-02-19,6,25.8704,23.7304
2018-02-19,7,32.3948,24.5566
2018-02-19,8,33.6627,28.7208
2018-02-19,9,32.3408,24.488
2018-02-19,10,36.2573,31.4312
2018-02-19,11,33.5063,97.742
2018-02-19,12,32.6344,28.5052
2018-02-19,13,31.0401,25.4664
2018-02-19,14,31.0447,78.2406
2018-02-19,15,29.2571,28.2469
2018-02-19,16,28.4614,97.9379
2018-02-19,17,28.9831,29.6434
2018-02-19,18,31.5892,63.0174
2018-02-19,19,37.298,29.0953
2018-02-19,20,32.5623,75.4849
2018-02-19,21,31.0297,29.1642
2018-02-19,22,29.8927,29.975
2018-02-19,23,28.2212,25.7129
2018-02-19,24,24.5159,24.2616
2018-02-28,1,14.9064,14.4148
2018-02-28,2,14.2691,15.0947
2018-02-28,3,13.8454,15.5259
2018-02-28,4,13.5794,11.487
2018-02-28,5,14.7495,14.4672
2018-02-28,6,18.0133,13.9697
2018-02-28,7,24.9024,20.3865
2018-02-28,8,23.3043,15.1946
2018-02-28,9,22.7407,15.7362
2018-02-28,10,21.9434,17.8236
2018-02-28,11,19.2779,10.4304
2018-02-28,12,17.666,13.6134
2018-02-28,13,16.0719,13.2501
2018-02-28,14,15.5125,8.7508
2018-02-28,15,15.0541,9.574
2018-02-28,16,14.6373,6.9657
2018-02-28,17,13.7645,6.9003
2018-02-28,18,14.6474,8.718
2018-02-28,19,17.5835,12.203
2018-02-28,20,16.3084,4.3158
2018-02-28,21,13.8891,3.3973
2018-02-28,22,10.9683,7.4552
2018-02-28,23,8.0796,3.8746
2018-02-28,24,4.3201,0.9547
2018-03-01,1,8.2506,9.1238
2018-03-01,2,7.5043,0.409
2018-03-01,3,7.7016,-2.5229
2018-03-01,4,9.3406,4.7574
2018-03-01,5,11.8227,5.5724
2018-03-01,6,14.4826,13.7339
2018-03-01,7,16.9305,16.6832
2018-03-01,8,18.1177,16.5766
2018-03-01,9,20.7207,17.5327
2018-03-01,10,19.222,14.6692
2018-03-01,11,17.5754,13.1018
2018-03-01,12,16.6051,11.5106
2018-03-01,13,15.352,6.3395
2018-03-01,14,14.7563,2.5644
2018-03-01,15,14.5835,2.9131
2018-03-01,16,14.0961,4.581
2018-03-01,17,14.321,7.1002
2018-03-01,18,15.271,13.3458
2018-03-01,19,17.9811,13.8254
2018-03-01,20,17.3662,10.3732
2018-03-01,21,14.1651,13.2683
2018-03-01,22,13.5219,10.7324
2018-03-01,23,10.9337,4.6269
2018-03-01,24,7.7264,-11.1934
2018-03-02,1,6.7334,-12.5378
2018-03-02,2,5.6469,-11.4082
2018-03-02,3,5.4839,-16.2831
2018-03-02,4,5.6946,5.0758
2018-03-02,5,7.8749,18.8396
2018-03-02,6,10.0265,13.2773
2018-03-02,7,13.9058,14.5462
2018-03-02,8,16.8458,15.1717
2018-03-02,9,23.2779,12.1831
2018-03-02,10,18.9574,14.699
2018-03-02,11,18.3057,11.3609
2018-03-02,12,14.5265,9.2725
2018-03-02,13,13.1982,12.6082
2018-03-02,14,11.5968,8.303
2018-03-02,15,10.4669,2.7641
2018-03-02,16,11.0612,6.011
2018-03-02,17,12.6087,11.0788
2018-03-02,18,16.1778,19.5698
2018-03-02,19,24.8514,49.4694
2018-03-02,20,22.337,23.0873
2018-03-02,21,15.8926,32.0114
2018-03-02,22,12.5752,9.1066
2018-03-02,23,8.2716,3.6729
2018-03-02,24,5.3783,-0.6237
2018-03-03,1,3.2587,7.3308
2018-03-03,2,2.6199,-5.9498
2018-03-03,3,2.6358,5.4408
2018-03-03,4,3.5964,5.9777
2018-03-03,5,6.8969,9.6078
2018-03-03,6,11.3484,10.6755
2018-03-03,7,17.1923,5.5089
2018-03-03,8,18.3045,13.9808
2018-03-03,9,20.1679,13.3308
2018-03-03,10,19.7706,11.2373
2018-03-03,11,17.0989,12.057
2018-03-03,12,16.565,11.4861
2018-03-03,13,16.0616,11.2749
2018-03-03,14,17.1886,15.4267
2018-03-03,15,17.4741,13.7026
2018-03-03,16,18.2143,10.8826
2018-03-03,17,18.8134,13.0072
2018-03-03,18,22.4931,15.0357
2018-03-03,19,34.1675,434.0741
2018-03-03,20,33.4003,31.431
2018-03-03,21,28.8435,20.5999
2018-03-03,22,22.6959,25.3498
2018-03-03,23,20.8028,23.9399
2018-03-03,24,17.861,20.1336
2018-03-04,1,17.3837,15.5884
2018-03-04,2,16.6202,15.6442
2018-03-04,3,16.2714,11.6468
2018-03-04,4,16.0325,8.6796
2018-03-04,5,16.2475,14.1667
2018-03-04,6,19.2745,17.794
2018-03-04,7,26.7675,10.9901
2018-03-04,8,23.1097,15.1038
2018-03-04,9,20.4936,17.1714
2018-03-04,10,19.1255,16.6515
2018-03-04,11,18.087,18.7252
2018-03-04,12,17.1955,15.2773
2018-03-04,13,16.2972,16.5613
2018-03-04,14,15.6783,22.6869
2018-03-04,15,15.2796,14.239
2018-03-04,16,15.3505,11.7417
2018-03-04,17,15.1786,5.9001
2018-03-04,18,16.923,12.8145
2018-03-04,19,26.9292,23.0032
2018-03-04,20,22.7793,27.1463
2018-03-04,21,19.8074,20.3162
2018-03-04,22,18.2751,18.8556
2018-03-04,23,16.9161,17.5498
2018-03-04,24,15.4169,16.2244
2018-03-05,1,18.371,16.6991
2018-03-05,2,18.5276,17.0318
2018-03-05,3,19.2632,16.1777
2018-03-05,4,20.5962,16.9003
2018-03-05,5,22.6895,17.0526
2018-03-05,6,24.9075,18.212
2018-03-05,7,37.0449,17.2558
2018-03-05,8,32.5751,21.1096
2018-03-05,9,31.6979,22.9061
2018-03-05,10,30.4076,21.1035
2018-03-05,11,27.0008,21.0015
2018-03-05,12,25.2998,20.6285
2018-03-05,13,23.094,18.223
2018-03-05,14,22.4311,17.7517
2018-03-05,15,21.2257,17.2707
2018-03-05,16,21.6057,16.9471
2018-03-05,17,23.6271,18.384
2018-03-05,18,27.1365,20.1838
2018-03-05,19,36.5785,46.8319
2018-03-05,20,34.1664,28.309
2018-03-05,21,29.0709,23.2883
2018-03-05,22,26.1763,20.9102
2018-03-05,23,23.0568,21.6216
2018-03-05,24,21.0806,22.1369
2018-03-06,1,21.1907,21.274
2018-03-06,2,21.0308,21.5139
2018-03-06,3,21.7299,21.0782
2018-03-06,4,22.3642,20.7106
2018-03-06,5,23.6134,21.0578
2018-03-06,6,27.619,22.2185
2018-03-06,7,38.6181,24.4584
2018-03-06,8,34.8761,24.5508
2018-03-06,9,32.8265,22.3883
2018-03-06,10,32.8938,22.5407
2018-03-06,11,31.1764,20.4625
2018-03-06,12,28.936,19.9767
2018-03-06,13,25.9338,18.7597
2018-03-06,14,24.333,21.2168
2018-03-06,15,22.7068,18.1086
2018-03-06,16,22.2669,18.0076
2018-03-06,17,22.1671,18.2101
2018-03-06,18,23.4937,19.5702
2018-03-06,19,30.2961,19.5409
2018-03-06,20,26.1442,18.8467
2018-03-06,21,22.613,18.4303
2018-03-06,22,18.7656,17.1627
2018-03-06,23,15.5086,16.998
2018-03-06,24,14.134,5.9743
2018-03-07,1,17.2736,9.5259
2018-03-07,2,17.1152,11.3973
2018-03-07,3,17.9061,13.0144
2018-03-07,4,18.5681,15.7402
2018-03-07,5,19.2387,17.6379
2018-03-07,6,21.1161,20.6515
2018-03-07,7,27.2187,20.3874
2018-03-07,8,26.4178,18.0921
2018-03-07,9,26.867,18.266
2018-03-07,10,28.235,18.3232
2018-03-07,11,24.9826,17.2582
2018-03-07,12,24.1478,17.848
2018-03-07,13,23.4528,17.8885
2018-03-07,14,23.6135,19.1042
2018-03-07,15,23.4111,19.3135
2018-03-07,16,23.5557,20.3317
2018-03-07,17,23.5807,20.7583
2018-03-07,18,24.2203,20.414
2018-03-07,19,29.9656,18.4368
2018-03-07,20,25.222,20.1774
2018-03-07,21,23.1025,18.6786
2018-03-07,22,20.0965,19.1027
2018-03-07,23,18.8086,18.452
2018-03-07,24,17.2601,16.5487
2018-03-08,1,18.1297,16.2065
2018-03-08,2,18.1507,16.3793
2018-03-08,3,18.0898,16.8141
2018-03-08,4,18.1789,17.5132
2018-03-08,5,19.0592,18.078
2018-03-08,6,20.1665,18.0959
2018-03-08,7,22.9523,15.6883
2018-03-08,8,23.3473,19.6826
2018-03-08,9,26.026,21.1064
2018-03-08,10,27.196,64.3501
2018-03-08,11,23.4158,20.5716
2018-03-08,12,22.7479,20.8253
2018-03-08,13,21.8769,20.2379
2018-03-08,14,21.1395,21.9756
2018-03-08,15,20.1668,17.6813
2018-03-08,16,19.4465,19.1735
2018-03-08,17,17.4841,19.1956
2018-03-08,18,17.7233,34.0573
2018-03-08,19,20.9937,16.9046
2018-03-08,20,17.8055,17.0041
2018-03-08,21,13.6299,7.073
2018-03-08,22,10.3096,10.4105
2018-03-08,23,5.5633,12.0369
2018-03-08,24,2.1615,-14.8812
2018-03-09,1,7.8372,0.8327
2018-03-09,2,7.8372,0.8327
2018-03-09,3,9.7017,14.9604
2018-03-09,4,5.1388,14.1602
2018-03-09,5,6.1635,8.0047
2018-03-09,6,8.616,10.2532
2018-03-09,7,10.9573,6.2173
2018-03-09,8,14.8423,13.173
2018-03-09,9,17.1738,10.3596
2018-03-09,10,17.5646,10.2241
2018-03-09,11,19.1026,7.3663
2018-03-09,12,18.4491,11.7506
2018-03-09,13,17.9817,15.4653
2018-03-09,14,17.6776,15.8898
2018-03-09,15,18.3009,16.5687
2018-03-09,16,18.1927,17.1534
2018-03-09,17,17.8213,18.9589
2018-03-09,18,18.9812,18.5744
2018-03-09,19,22.7963,18.7223
2018-03-09,20,29.405,148.1765
2018-03-09,21,32.0254,43.7572
2018-03-09,22,24.0581,20.2399
2018-03-09,23,22.4726,21.8839
2018-03-09,24,19.9849,21.4356
2018-03-10,1,22.453,22.2177
2018-03-10,2,23.0953,21.6871
2018-03-10,3,22.5538,22.1419
2018-03-10,4,25.1629,21.2348
2018-03-10,5,24.5364,20.9682
2018-03-10,6,29.956,22.0052
2018-03-10,7,48.6907,22.5867
2018-03-10,8,48.5041,24.3075
2018-03-10,9,42.2549,22.8481
2018-03-10,10,39.3524,22.3614
2018-03-10,11,37.7248,22.8949
2018-03-10,12,33.2374,24.1073
2018-03-10,13,32.1409,26.6692
2018-03-10,14,31.4452,23.3813
2018-03-10,15,29.4119,22.2323
2018-03-10,16,27.0986,21.9584
2018-03-10,17,25.6154,22.1504
2018-03-10,18,26.6257,21.8187
2018-03-10,19,30.0283,20.9629
2018-03-10,20,35.4526,21.0594
2018-03-10,21,33.1323,19.9149
2018-03-10,22,25.4159,19.9422
2018-03-10,23,21.1517,19.2763
2018-03-10,24,20.1865,18.3102
2018-03-11,1,20.0718,17.9308
2018-03-11,3,20.4175,18.514
2018-03-11,4,21.291,19.2777
2018-03-11,5,22.2049,20.4145
2018-03-11,6,25.0944,22.487
2018-03-11,7,34.551,27.6023
2018-03-11,8,35.1403,58.1456
2018-03-11,9,30.972,22.1616
2018-03-11,10,28.9303,23.8905
2018-03-11,11,28.1731,22.4699
2018-03-11,12,26.3688,22.2368
2018-03-11,13,26.1015,22.0415
2018-03-11,14,25.476,21.7548
2018-03-11,15,24.8294,21.6684
2018-03-11,16,23.8883,21.4636
2018-03-11,17,23.7382,21.5554
2018-03-11,18,23.6445,20.5439
2018-03-11,19,25.6655,20.0792
2018-03-11,20,30.5862,20.518
2018-03-11,21,27.5999,21.0759
2018-03-11,22,22.4672,20.3199
2018-03-11,23,20.9063,19.1024
2018-03-11,24,18.604,18.8137
2018-03-12,1,20.0383,33.6517
2018-03-12,2,19.4991,27.1575
2018-03-12,3,19.603,21.1401
2018-03-12,4,19.663,20.3419
2018-03-12,5,20.8557,19.5313
2018-03-12,6,25.6413,19.3752
2018-03-12,7,38.923,34.897
2018-03-12,8,40.7562,42.1997
2018-03-12,9,31.2118,22.9465
2018-03-12,10,27.1897,21.5288
2018-03-12,11,22.8953,27.9653
2018-03-12,12,21.4967,26.1635
2018-03-12,13,19.9557,41.0693
2018-03-12,14,16.8542,15.7178
2018-03-12,15,15.9905,17.4619
2018-03-12,16,15.6702,14.1021
2018-03-12,17,15.9136,17.4348
2018-03-12,18,16.9681,14.7204
2018-03-12,19,20.8439,10.5458
2018-03-12,20,22.3771,27.2127
2018-03-12,21,21.2677,19.9612
2018-03-12,22,14.416,14.1436
2018-03-12,23,11.6299,13.4922
2018-03-12,24,7.9644,-0.1264
2018-03-21,1,6.7573,3.3095
2018-03-21,2,6.1584,10.745
2018-03-21,3,6.2352,2.3698
2018-03-21,4,6.1746,10.8894
2018-03-21,5,7.3966,9.5526
2018-03-21,6,14.2589,9.5302
2018-03-21,7,18.5894,8.7789
2018-03-21,8,18.6747,13.3491
2018-03-21,9,17.9108,13.5226
2018-03-21,10,17.9751,15.3309
2018-03-21,11,17.4777,16.5333
2018-03-21,12,16.7732,16.2406
2018-03-21,13,15.5732,15.3832
2018-03-21,14,15.3448,14.5471
2018-03-21,15,15.4808,13.5573
2018-03-21,16,15.0273,10.5639
2018-03-21,17,15.8396,11.8715
2018-03-21,18,16.6257,13.7576
2018-03-21,19,16.8172,11.338
2018-03-21,20,19.0597,13.1396
2018-03-21,21,19.336,15.0902
2018-03-21,22,13.083,13.7159
2018-03-21,23,12.283,14.043
2018-03-21,24,7.1104,14.6602
2018-03-22,1,5.4025,11.6082
2018-03-22,2,3.3135,14.5131
2018-03-22,3,3.0089,8.8236
2018-03-22,4,4.737,13.6119
2018-03-22,5,9.0894,11.9101
2018-03-22,6,11.2218,9.6594
2018-03-22,7,13.7215,7.2844
2018-03-22,8,14.6406,13.9877
2018-03-22,9,17.3223,14.9287
2018-03-22,10,19.0595,13.2809
2018-03-22,11,20.0551,14.2563
2018-03-22,12,21.7711,15.4381
2018-03-22,13,21.257,18.1776
2018-03-22,14,23.3098,18.5401
2018-03-22,15,24.9968,19.1968
2018-03-22,16,25.5277,20.615
2018-03-22,17,24.9183,20.5233
2018-03-22,18,25.1985,22.1048
2018-03-22,19,24.2791,20.7056
2018-03-22,20,22.2817,22.7944
2018-03-22,21,20.1165,24.6603
2018-03-22,22,13.463,17.5962
2018-03-22,23,10.3113,106.6081
2018-03-22,24,4.6912,2.8651
2018-03-23,1,10.609,10.6988
2018-03-23,2,8.4913,14.387
2018-03-23,3,9.7943,17.148
2018-03-23,4,12.5959,16.5461
2018-03-23,5,13.63,13.5703
2018-03-23,6,13.7213,14.6213
2018-03-23,7,14.5529,15.7341
2018-03-23,8,15.8938,16.336
2018-03-23,9,16.9534,18.0672
2018-03-23,10,18.0614,18.4085
2018-03-23,11,17.7971,18.7169
2018-03-23,12,19.1135,18.6684
2018-03-23,13,18.6892,36.4486
2018-03-23,14,18.7059,33.96
2018-03-23,15,18.0878,18.8347
2018-03-23,16,16.3725,18.4873
2018-03-23,17,16.8142,15.6942
2018-03-23,18,17.6192,16.6634
2018-03-23,19,16.6121,16.6748
2018-03-23,20,18.3472,17.4821
2018-03-23,21,17.599,18.6847
2018-03-23,22,12.6694,15.3287
2018-03-23,23,10.2848,11.0867
2018-03-23,24,9.4498,8.5727
2018-03-24,1,5.8822,10.7582
2018-03-24,2,4.8487,12.2266
2018-03-24,3,7.9033,12.077
2018-03-24,4,9.7285,11.8674
2018-03-24,5,11.8683,15.5337
2018-03-24,6,14.874,38.3465
2018-03-24,7,18.8295,47.3018
2018-03-24,8,19.6643,21.4092
2018-03-24,9,19.9988,21.9159
2018-03-24,10,20.5599,80.9368
2018-03-24,11,21.0664,204.9535
2018-03-24,12,21.4769,168.2648
2018-03-24,13,21.2819,109.2748
2018-03-24,14,21.2749,42.0766
2018-03-24,15,21.1749,46.5785
2018-03-24,16,21.0794,21.0898
2018-03-24,17,22.0196,30.5718
2018-03-24,18,22.4309,267.3878
2018-03-24,19,20.7366,24.1633
2018-03-24,20,21.7427,77.4831
2018-03-24,21,22.9498,106.8343
2018-03-24,22,19.5465,21.0859
2018-03-24,23,18.6748,30.3827
2018-03-24,24,15.8639,16.9944
2018-03-25,1,17.1796,20.802
2018-03-25,2,16.1679,15.6846
2018-03-25,3,15.6415,15.1245
2018-03-25,4,15.5247,11.9388
2018-03-25,5,16.4459,1.1348
2018-03-25,6,17.6719,13.1754
2018-03-25,7,20.9778,16.1388
2018-03-25,8,19.9772,16.9171
2018-03-25,9,19.607,17.8145
2018-03-25,10,20.281,23.0713
2018-03-25,11,20.2019,20.628
2018-03-25,12,20.792,19.8761
2018-03-25,13,21.0371,17.5904
2018-03-25,14,21.1804,22.9626
2018-03-25,15,20.7685,19.2546
2018-03-25,16,21.2498,29.9249
2018-03-25,17,22.0025,19.2529
2018-03-25,18,23.5427,18.4826
2018-03-25,19,24.5579,19.233
2018-03-25,20,31.1276,19.0553
2018-03-25,21,32.1053,21.1266
2018-03-25,22,24.1548,24.8082
2018-03-25,23,22.8077,17.5778
2018-03-25,24,19.2631,20.1104
2018-03-26,1,18.5933,18.6658
2018-03-26,2,18.1596,17.8602
2018-03-26,3,18.0336,18.2417
2018-03-26,4,18.2162,18.228
2018-03-26,5,18.2874,19.0183
2018-03-26,6,21.6801,22.9263
2018-03-26,7,26.1608,18.6769
2018-03-26,8,25.9922,77.6058
2018-03-26,9,24.7163,19.776
2018-03-26,10,26.3423,21.5886
2018-03-26,11,25.7902,21.388
2018-03-26,12,25.6877,20.5734
2018-03-26,13,25.218,20.4338
2018-03-26,14,25.2064,20.1004
2018-03-26,15,25.3729,20.1572
2018-03-26,16,24.6858,20.3379
2018-03-26,17,25.4245,20.3889
2018-03-26,18,25.804,18.9138
2018-03-26,19,25.2035,18.8528
2018-03-26,20,28.1442,18.1941
2018-03-26,21,31.0161,15.7878
2018-03-26,22,24.4585,14.5535
2018-03-26,23,21.751,16.1051
2018-03-26,24,19.8128,15.9416
2018-03-27,1,18.1208,14.6603
2018-03-27,2,17.7459,15.4095
2018-03-27,3,16.9337,15.4655
2018-03-27,4,16.7621,13.0826
2018-03-27,5,16.7943,1.8715
2018-03-27,6,19.3935,16.0318
2018-03-27,7,21.2652,14.6999
2018-03-27,8,22.3539,15.1458
2018-03-27,9,21.7463,25.8114
2018-03-27,10,23.1276,19.2358
2018-03-27,11,23.4133,20.6508
2018-03-27,12,23.1276,20.5285
2018-03-27,13,23.0345,21.1047
2018-03-27,14,23.7717,25.7474
2018-03-27,15,23.274,22.9107
2018-03-27,16,22.956,22.1916
2018-03-27,17,23.4213,22.3999
2018-03-27,18,23.8361,21.888
2018-03-27,19,25.7695,21.6606
2018-03-27,20,27.5774,21.8464
2018-03-27,21,31.5095,21.7168
2018-03-27,22,24.652,20.8999
